id,grade_level,sex,race,gpa,econ_dis,disability,dis_cat,lang,iss_off,iss_days,subj_off,days_absent
24216,5th Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,2
24217,Kindergarten,Male,White,3.33,No,No,Not Applicable,English,0,0,0,4
24218,5th Grade,,White,2.67,No,No,Not Applicable,English,0,0,0,1
24219,7th Grade,Male,Asian,3,No,No,Not Applicable,English,0,0,0,0
24220,1st Grade,Male,White,2.67,No,No,Not Applicable,Spanish,0,0,0,0
24221,1st Grade,Male,Black,3.33,Yes,No,Not Applicable,English,0,0,0,4
24222,12th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,0
24223,10th Grade,Male,Hispanic,3,No,No,Not Applicable,English,0,0,0,1
24224,5th Grade,Male,White,3,No,No,Not Applicable,Other,0,0,0,0
24225,7th Grade,Male,White,3,Yes,No,Not Applicable,Spanish,0,0,0,2
24226,7th Grade,Female,White,2.33,No,Yes,Specific Learning Disability,English,0,0,0,0
24227,7th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,0
24228,1st Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,2
24229,4th Grade,,Hispanic,3.67,No,No,Not Applicable,English,0,0,0,4
24230,3rd Grade,Male,Asian,3,Yes,No,Not Applicable,English,0,0,0,3
24231,3rd Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,0
24232,7th Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,2
24233,4th Grade,Female,Native,2.67,No,Yes,Specific Learning Disability,English,0,0,0,2
24234,4th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,2
24235,9th Grade,Male,White,3.33,Yes,Yes,Autism,English,,,,24
24236,Kindergarten,Female,Hispanic,3,No,No,Not Applicable,English,1,2,4,11
24237,2nd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,1
24238,3rd Grade,Female,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,4
24239,4th Grade,Male,White,3.67,No,No,Not Applicable,English,6,4,10,10
24240,2nd Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,2
24241,6th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,2
24242,3rd Grade,Male,Asian,3.33,No,No,Not Applicable,English,0,0,0,4
24243,Pre-K,Female,Multi-racial,3,Yes,No,Not Applicable,English,0,0,1,3
24244,1st Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,0
24245,Kindergarten,Male,Black,2.67,Yes,No,Not Applicable,English,0,0,0,2
24246,7th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,2
24247,6th Grade,Female,Black,3.33,No,No,Not Applicable,English,0,0,0,5
24248,9th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,0
24249,10th Grade,Male,White,2,Yes,No,Not Applicable,Spanish,0,0,0,1
24250,6th Grade,Male,White,2.67,No,No,Not Applicable,English,1,7,11,6
24251,1st Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,0
24252,6th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,2
24253,Pre-K,Male,White,3,Yes,No,Not Applicable,Spanish,0,0,1,3
24254,3rd Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,0
24255,8th Grade,Male,Black,3,No,No,Not Applicable,Other,0,0,0,3
24256,4th Grade,Male,White,3,No,No,Not Applicable,English,1,1,1,6
24257,7th Grade,Male,Black,3.33,No,No,Not Applicable,Spanish,4,3,3,8
24258,Pre-K,Male,White,3,No,No,Not Applicable,English,1,1,1,12
24259,5th Grade,,White,3,Yes,No,Not Applicable,English,0,0,1,4
24260,11th Grade,Male,White,3.33,Yes,No,Not Applicable,English,0,0,0,0
24261,6th Grade,Female,Hispanic,3,Yes,No,Not Applicable,Other,0,0,0,4
24262,Kindergarten,Male,Hispanic,2.33,Yes,No,Not Applicable,Spanish,0,0,0,5
24263,7th Grade,Male,White,3,No,No,Not Applicable,English,0,0,1,1
24264,4th Grade,Female,White,2.33,Yes,No,Not Applicable,English,0,0,0,0
24265,9th Grade,Female,Black,3.33,Yes,No,Not Applicable,English,0,0,2,2
24266,5th Grade,Male,White,2.67,Yes,Yes,Intellectual Disability,Spanish,0,0,0,2
24267,3rd Grade,Male,White,3,No,Yes,Speech/Language Impairments,English,0,0,0,0
24268,5th Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,2
24269,3rd Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,2
24270,8th Grade,Female,White,3.33,Yes,Yes,Developmental Delay,English,2,2,2,15
24271,2nd Grade,Female,Asian,2.33,Yes,No,Not Applicable,Spanish,,,,42
24272,8th Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,1,1,4,14
24273,6th Grade,Female,White,2.67,No,No,Not Applicable,Other,0,0,0,5
24274,6th Grade,Male,White,3,No,No,Not Applicable,Spanish,,,,31
24275,3rd Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,0
24276,4th Grade,Male,Hispanic,2,No,Yes,Speech/Language Impairments,English,3,3,1,6
24277,Pre-K,Male,White,3,No,No,Not Applicable,English,0,0,0,1
24278,12th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,1,1
24279,Kindergarten,Male,White,2.67,No,No,Not Applicable,Vietnamese,0,0,0,0
24280,Kindergarten,Female,White,3,Yes,No,Not Applicable,English,0,0,0,1
24281,2nd Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,0
24282,3rd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,4
24283,Pre-K,Male,White,3.33,No,No,Not Applicable,Spanish,,,,38
24284,10th Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,0
24285,8th Grade,Male,White,3,No,No,Not Applicable,English,1,1,1,6
24286,12th Grade,Female,White,3.33,Yes,No,Not Applicable,English,0,0,0,0
24287,4th Grade,Male,White,3.33,No,No,Not Applicable,Spanish,0,0,0,1
24288,4th Grade,Male,Hispanic,3,No,No,Not Applicable,English,0,0,0,2
24289,8th Grade,Male,Black,3.33,No,No,Not Applicable,English,0,0,0,1
24290,8th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,4
24291,12th Grade,Female,Black,2.67,Yes,Yes,Other,English,0,0,0,2
24292,7th Grade,Male,White,3.33,Yes,No,Not Applicable,Other,1,1,1,8
24293,Kindergarten,Male,White,3.67,Yes,No,Not Applicable,English,0,0,0,0
24294,7th Grade,Female,White,2.33,Yes,No,Not Applicable,English,0,0,0,3
24295,12th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,0
24296,Kindergarten,Male,White,2.33,No,No,Not Applicable,English,1,1,1,8
24297,12th Grade,Female,White,3,Yes,Yes,Specific Learning Disability,Other,0,0,0,2
24298,3rd Grade,Male,Hispanic,3.33,No,Yes,Speech/Language Impairments,English,0,0,0,1
24299,1st Grade,Male,White,2.67,Yes,Yes,Other,English,0,0,0,3
24300,6th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,1
24301,11th Grade,Male,White,3.33,Yes,No,Not Applicable,English,0,0,0,4
24302,Pre-K,Female,White,3.33,Yes,No,Not Applicable,English,0,0,0,0
24303,4th Grade,Male,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,3
24304,2nd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,1
24305,3rd Grade,Female,Hispanic,3,Yes,No,Not Applicable,Spanish,0,0,1,4
24306,Kindergarten,Male,White,3,Yes,No,Not Applicable,English,0,0,0,5
24307,4th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,1
24308,Kindergarten,Female,Multi-racial,3,Yes,No,Not Applicable,English,1,1,1,8
24309,8th Grade,Male,White,4,No,No,Not Applicable,English,0,0,0,0
24310,Kindergarten,Female,Black,3,No,Yes,Other,English,0,0,0,0
24311,8th Grade,Female,Hispanic,3.33,Yes,No,Not Applicable,Spanish,0,0,0,1
24312,12th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,1
24313,12th Grade,Male,Multi-racial,3,No,No,Not Applicable,English,0,0,0,4
24314,8th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,1
24315,3rd Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,3
24316,8th Grade,Female,Black,3.33,No,No,Not Applicable,English,0,0,0,0
24317,Pre-K,Female,White,3.33,Yes,No,Not Applicable,Other,0,0,0,2
24318,1st Grade,Female,White,3.33,Yes,No,Not Applicable,Russian,0,0,0,0
24319,7th Grade,Male,,3,Yes,No,Not Applicable,Spanish,0,0,0,4
24320,Kindergarten,Male,White,3.33,Yes,No,Not Applicable,English,0,0,0,0
24321,3rd Grade,Female,Black,2.67,No,Yes,Developmental Delay,English,0,0,0,0
24322,4th Grade,Male,White,2,No,Yes,Specific Learning Disability,English,0,0,0,3
24323,6th Grade,Female,White,3,Yes,Yes,Other,English,0,0,0,3
24324,1st Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,0
24325,Pre-K,Female,Black,2.67,Yes,No,Not Applicable,English,0,0,0,3
24326,1st Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,4
24327,8th Grade,Female,Asian,2.33,No,Yes,Emotional Disturbance,English,0,0,0,0
24328,12th Grade,Male,White,2,No,No,Not Applicable,Arabic,0,0,0,2
24329,1st Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,3
24330,1st Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,1
24331,4th Grade,Female,White,2,No,No,Not Applicable,English,0,0,0,1
24332,3rd Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,0
24333,Kindergarten,Female,White,2.33,No,No,Not Applicable,Other,0,0,0,1
24334,Pre-K,Female,Black,2.33,No,Yes,Specific Learning Disability,English,0,0,0,2
24335,10th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,4
24336,12th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,1
24337,3rd Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,5
24338,9th Grade,Female,Multi-racial,2,No,No,Not Applicable,English,,,,26
24339,6th Grade,,White,2.33,No,No,Not Applicable,English,0,0,0,1
24340,Pre-K,Male,Multi-racial,3.33,Yes,Yes,Emotional Disturbance,Other,0,0,0,0
24341,7th Grade,Male,White,2,No,Yes,Other,Spanish,0,0,0,0
24342,Kindergarten,Male,White,2.33,Yes,No,Not Applicable,English,0,0,1,1
24343,Pre-K,Male,White,2.67,No,No,Not Applicable,English,0,0,1,2
24344,2nd Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,1
24345,4th Grade,Male,Black,2.67,No,No,Not Applicable,English,0,0,0,0
24346,4th Grade,Female,White,3,Yes,Yes,Specific Learning Disability,Spanish,0,0,0,0
24347,6th Grade,Male,Black,3.33,No,No,Not Applicable,Other,0,0,0,3
24348,3rd Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,1
24349,6th Grade,Female,White,2.33,Yes,No,Not Applicable,English,0,0,0,0
24350,2nd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,3
24351,7th Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,0
24352,3rd Grade,Female,,2.33,Yes,No,Not Applicable,Spanish,0,0,0,5
24353,5th Grade,Female,White,2,No,No,Not Applicable,Spanish,0,0,0,3
24354,10th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,2
24355,9th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,4
24356,8th Grade,Female,White,3.67,No,No,Not Applicable,English,0,0,0,2
24357,1st Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,2
24358,4th Grade,Female,Black,2.67,No,No,Not Applicable,English,0,0,0,2
24359,10th Grade,Female,White,3,Yes,No,Not Applicable,English,1,1,1,7
24360,11th Grade,Female,White,2.33,No,No,Not Applicable,English,,,,6
24361,5th Grade,Female,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,1
24362,6th Grade,Female,White,2.67,No,No,Not Applicable,Spanish,1,1,1,12
24363,11th Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,2
24364,3rd Grade,Male,Hispanic,2.33,No,No,Not Applicable,English,2,2,4,11
24365,4th Grade,Male,Black,3,Yes,No,Not Applicable,English,0,0,0,4
24366,7th Grade,Female,Other,2.67,Yes,Yes,Speech/Language Impairments,English,0,0,0,1
24367,10th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,1
24368,2nd Grade,Male,White,2.67,No,No,Not Applicable,English,1,1,1,6
24369,1st Grade,Female,White,3.33,Yes,No,Not Applicable,English,0,0,0,0
24370,12th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,1
24371,Pre-K,Male,White,2.33,No,Yes,Specific Learning Disability,English,0,0,0,5
24372,8th Grade,Female,Black,3,No,No,Not Applicable,English,,,,9
24373,1st Grade,Female,Black,3,Yes,No,Not Applicable,English,0,0,0,1
24374,Kindergarten,Male,Black,2.67,Yes,No,Not Applicable,English,0,0,0,3
24375,2nd Grade,Male,Hispanic,3.33,Yes,No,Not Applicable,English,0,0,0,1
24376,8th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,5
24377,7th Grade,Female,Asian,2.33,No,No,Not Applicable,English,5,4,2,9
24378,Pre-K,Male,Multi-racial,3,Yes,No,Not Applicable,Spanish,0,0,0,3
24379,5th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,0
24380,11th Grade,Female,Black,3,Yes,No,Not Applicable,Spanish,0,0,0,3
24381,8th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,0
24382,9th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,4
24383,Kindergarten,Female,White,3.33,Yes,No,Not Applicable,English,0,0,0,0
24384,2nd Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,5
24385,6th Grade,Male,Black,2.67,No,No,Not Applicable,English,0,0,0,3
24386,11th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,1
24387,8th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,0
24388,12th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,2
24389,11th Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,1
24390,Pre-K,Male,Hispanic,2,Yes,No,Not Applicable,Other,0,0,0,3
24391,Kindergarten,Female,Hispanic,3,Yes,No,Not Applicable,English,1,6,7,8
24392,2nd Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,2
24393,9th Grade,Female,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,1
24394,2nd Grade,Male,White,3,No,Yes,Speech/Language Impairments,English,0,0,0,3
24395,3rd Grade,Male,Black,3,No,No,Not Applicable,English,0,0,0,3
24396,4th Grade,Female,White,2.67,No,No,Not Applicable,Other,0,0,0,4
24397,Kindergarten,Female,Native,3,No,No,Not Applicable,English,0,0,1,1
24398,4th Grade,Female,Hispanic,3.33,Yes,No,Not Applicable,English,,,,22
24399,11th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,2
24400,Pre-K,Female,Hispanic,2.33,No,No,Not Applicable,Other,0,0,0,1
24401,5th Grade,Male,White,3,No,Yes,Other,English,0,0,0,2
24402,8th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,2
24403,11th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,0
24404,1st Grade,Male,White,3.33,No,Yes,Other,Other,0,0,0,5
24405,Pre-K,Female,White,2.67,No,No,Not Applicable,English,0,0,0,5
24406,Kindergarten,Female,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,3
24407,3rd Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,4
24408,11th Grade,Female,White,2.67,Yes,No,Not Applicable,English,1,6,14,7
24409,1st Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,4
24410,5th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,1
24411,12th Grade,Female,White,3.67,No,No,Not Applicable,English,0,0,0,4
24412,10th Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,2
24413,12th Grade,Male,White,2.67,Yes,No,Not Applicable,Other,0,0,0,3
24414,10th Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,0
24415,2nd Grade,Female,Black,2.33,Yes,No,Not Applicable,English,0,0,0,0
24416,3rd Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,3
24417,8th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,1
24418,11th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,4
24419,9th Grade,Female,White,3,No,No,Not Applicable,English,,,,20
24420,4th Grade,Female,White,3.33,No,Yes,Intellectual Disability,English,0,0,0,1
24421,12th Grade,Male,Multi-racial,3,Yes,No,Not Applicable,English,0,0,0,3
24422,7th Grade,Female,Hispanic,2,No,No,Not Applicable,Other,0,0,0,2
24423,1st Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,2
24424,3rd Grade,Male,White,3,Yes,Yes,Other,Chinese,0,0,0,2
24425,5th Grade,Female,Asian,3.33,Yes,No,Not Applicable,English,0,0,0,0
24426,7th Grade,Male,Black,2.67,Yes,Yes,Other,Other,0,0,0,1
24427,12th Grade,Male,Hispanic,3,No,No,Not Applicable,English,0,0,0,2
24428,8th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,4
24429,Pre-K,Female,White,2.67,No,Yes,Intellectual Disability,English,0,0,0,1
24430,8th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,0
24431,6th Grade,Male,White,3,Yes,No,Not Applicable,English,,,,16
24432,5th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,0
24433,7th Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,1,5
24434,9th Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,4
24435,9th Grade,Male,Black,2.33,No,No,Not Applicable,Spanish,0,0,0,1
24436,6th Grade,Male,White,2.33,No,Yes,Other,English,,,,9
24437,3rd Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,2
24438,5th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,4
24439,10th Grade,Male,White,3.33,No,No,Not Applicable,English,10,5,4,6
24440,11th Grade,,White,3,No,No,Not Applicable,English,0,0,0,1
24441,Pre-K,Female,Black,3.67,Yes,Yes,Speech/Language Impairments,Other,0,0,0,3
24442,Kindergarten,Male,White,2.67,No,No,Not Applicable,Chinese,0,0,0,0
24443,6th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,5
24444,7th Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,0
24445,12th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,3
24446,7th Grade,Female,White,2.67,No,Yes,Other,English,1,1,1,6
24447,10th Grade,Female,White,3.33,No,Yes,Specific Learning Disability,English,0,0,0,0
24448,Kindergarten,Male,Black,3,No,No,Not Applicable,English,0,0,0,1
24449,4th Grade,Female,Asian,2.67,No,Yes,Emotional Disturbance,Other,0,0,0,5
24450,Kindergarten,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,3
24451,2nd Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,0
24452,2nd Grade,Female,White,2,Yes,No,Not Applicable,Arabic,0,0,0,3
24453,3rd Grade,,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,1
24454,1st Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,4
24455,6th Grade,Female,White,3,No,No,Not Applicable,Other,0,0,0,2
24456,1st Grade,Female,White,3.33,Yes,No,Not Applicable,German,0,0,0,0
24457,1st Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,2
24458,9th Grade,Female,White,3,No,No,Not Applicable,Spanish,0,0,0,1
24459,9th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,0
24460,5th Grade,Female,Hispanic,2.33,No,No,Not Applicable,English,0,0,0,4
24461,7th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,1
24462,8th Grade,Male,White,3,No,No,Not Applicable,English,0,0,1,4
24463,6th Grade,Male,White,3.33,Yes,No,Not Applicable,English,2,2,3,12
24464,Pre-K,Female,White,2.67,No,No,Not Applicable,English,0,0,0,4
24465,3rd Grade,Female,White,3.33,Yes,No,Not Applicable,English,0,0,0,2
24466,10th Grade,Male,White,3,Yes,No,Not Applicable,Chinese,0,0,0,1
24467,11th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,2
24468,9th Grade,Male,Hispanic,2,Yes,No,Not Applicable,Spanish,0,0,0,1
24469,5th Grade,Female,White,3.33,Yes,No,Not Applicable,English,,,,45
24470,1st Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,1
24471,9th Grade,Male,Black,3,Yes,No,Not Applicable,English,0,0,0,2
24472,9th Grade,,White,2.67,Yes,No,Not Applicable,Russian,0,0,0,3
24473,9th Grade,Male,Hispanic,3.33,Yes,No,Not Applicable,English,0,0,0,2
24474,2nd Grade,Male,White,2.33,No,Yes,Other,English,0,0,0,1
24475,3rd Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,0
24476,4th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,3
24477,9th Grade,Male,White,3,Yes,No,Not Applicable,Other,0,0,0,4
24478,9th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,Spanish,0,0,0,4
24479,6th Grade,Female,White,2.67,No,No,Not Applicable,Spanish,,,,56
24480,Kindergarten,Female,White,2.33,No,No,Not Applicable,English,,,,57
24481,1st Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,2
24482,4th Grade,Male,Hispanic,3,Yes,No,Not Applicable,Other,0,0,0,1
24483,8th Grade,Female,White,3.33,Yes,Yes,Specific Learning Disability,English,0,0,0,3
24484,Kindergarten,Female,Black,2.33,No,Yes,Intellectual Disability,English,0,0,0,0
24485,1st Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,1
24486,4th Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,1
24487,12th Grade,Male,White,3.33,Yes,No,Not Applicable,English,1,7,9,10
24488,2nd Grade,Male,White,3,No,No,Not Applicable,Chinese,0,0,0,0
24489,8th Grade,Male,Black,2,Yes,No,Not Applicable,English,0,0,0,3
24490,6th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,0
24491,6th Grade,Male,White,3,Yes,Yes,Other,Other,0,0,0,2
24492,9th Grade,Male,White,3,No,No,Not Applicable,English,,,,34
24493,5th Grade,Female,Hispanic,2.33,No,No,Not Applicable,English,0,0,0,3
24494,2nd Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,1
24495,1st Grade,Female,White,2,Yes,No,Not Applicable,English,0,0,0,1
24496,9th Grade,Female,Black,3,Yes,No,Not Applicable,English,0,0,0,3
24497,11th Grade,Male,Hispanic,3.67,Yes,No,Not Applicable,English,0,0,0,1
24498,3rd Grade,Female,,2.67,Yes,No,Not Applicable,English,0,0,0,0
24499,5th Grade,Male,Black,2.67,No,No,Not Applicable,English,0,0,0,4
24500,7th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,0
24501,6th Grade,Male,Pacific Islander,2.67,Yes,No,Not Applicable,English,0,0,0,1
24502,12th Grade,Female,White,2,Yes,No,Not Applicable,English,6,10,10,7
24503,1st Grade,Male,White,3,Yes,Yes,Specific Learning Disability,English,0,0,0,2
24504,6th Grade,Female,Multi-racial,3,No,No,Not Applicable,English,0,0,0,1
24505,6th Grade,Male,Black,3.67,No,No,Not Applicable,English,1,6,12,8
24506,9th Grade,Female,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,0
24507,7th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,3
24508,8th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,0
24509,1st Grade,Male,Black,2,Yes,No,Not Applicable,Chinese,0,0,0,4
24510,5th Grade,Female,White,3,No,Yes,Specific Learning Disability,English,6,4,1,7
24511,Pre-K,Male,White,3.33,Yes,No,Not Applicable,English,0,0,0,0
24512,5th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,3
24513,7th Grade,Male,White,2,No,Yes,Emotional Disturbance,Spanish,0,0,0,0
24514,7th Grade,Male,Hispanic,2.67,No,Yes,Emotional Disturbance,Other,0,0,0,1
24515,3rd Grade,Male,Hispanic,3.33,No,No,Not Applicable,Other,0,0,0,4
